Controller,Kc,Ti,Td,OvershootValue,PeakTime_s,SettlingTime_s,DecayRatio,SteadyStateError,Score,MeetsAll
PID,3,1.5,0.05,-4.78037105455797e-08,30,4.98444852807423,NaN,0,35,0
PID,3,1.5,0.1,-3.50780310354182e-08,30,4.95574035949242,NaN,0,35,0
PID,3,1.5,0.15,-2.49389737749794e-08,30,4.92610897557396,NaN,0,35,0
PID,3,1.5,0.2,-1.70633440710333e-08,30,4.8953464246264,NaN,0,35,0
PID,3,1.5,0.25,-1.11328535279398e-08,30,4.86350488851082,NaN,0,35,0
PID,3,1.5,0.3,-6.83713974325428e-09,30,4.83088882120132,NaN,0,35,0
PID,3,1.5,0.35,-3.87716481142775e-09,30,4.79806024156152,NaN,0,35,0
PID,3,1.5,0.4,-1.96918836792292e-09,30,4.76598271782108,NaN,0,35,0
PID,3,1.5,0.45,-8.49428083427028e-10,30,4.73609274599243,NaN,0,35,0
PID,3,1.5,0.5,-2.79490874888211e-10,30,4.7100866543405,NaN,0,35,0
PID,3,1.5,0.55,-5.25460785993914e-11,30,4.68957710050283,NaN,0,35,0
PID,3,1.5,0.6,-4.37871960912162e-13,30,4.67572345225541,NaN,0,35,0
PID,3,1.75,0.05,-5.1940072487433e-07,30,5.91409304181611,NaN,0,35,0
PID,3,1.75,0.1,-4.21068087619325e-07,30,5.88630821913257,NaN,0,35,0
PID,3,1.75,0.15,-3.35507319260131e-07,30,5.85761523771884,NaN,0,35,0
PID,3,1.75,0.2,-2.61995717010244e-07,30,5.8280240683295,NaN,0,35,0
PID,3,1.75,0.25,-1.99767378639137e-07,30,5.79754889409693,NaN,0,35,0
PID,3,1.75,0.3,-1.48012719858315e-07,30,5.76625433605456,NaN,0,35,0
PID,3,1.75,0.35,-1.05878471323706e-07,30,5.73431115858445,NaN,0,35,0
PID,3,1.75,0.4,-7.24682472919014e-08,30,5.70206105073316,NaN,0,35,0
PID,3,1.75,0.45,-4.68441103684825e-08,30,5.67009340030962,NaN,0,35,0
PID,3,1.75,0.5,-2.80291930776499e-08,30,5.6392842748473,NaN,0,35,0
PID,3,1.75,0.55,-1.50120577080415e-08,30,5.61071992233615,NaN,0,35,0
PID,3,1.75,0.6,-6.75327005428272e-09,30,5.58558481135819,NaN,0,35,0
PID,3,1.75,0.65,-2.19509910248661e-09,30,5.56495221193699,NaN,0,35,0
PID,3,1.75,0.7,-2.75736322663533e-10,30,5.54965734336761,NaN,0,35,0
PID,3,2,0.05,-3.00387578777705e-06,30,6.84445707027745,NaN,0,35,0
PID,3,2,0.1,-2.58514632589524e-06,30,6.81724728489852,NaN,0,35,0
PID,3,2,0.15,-2.20194704370069e-06,30,6.78927989524954,NaN,0,35,0
PID,3,2,0.2,-1.85366194005443e-06,30,6.76054664162175,NaN,0,35,0
PID,3,2,0.25,-1.53958025728151e-06,30,6.73104921427582,NaN,0,35,0
PID,3,2,0.3,-1.25888728963464e-06,30,6.70080920398134,NaN,0,35,0
PID,3,2,0.35,-1.01065411695078e-06,30,6.66988825265606,NaN,0,35,0
PID,3,2,0.4,-7.93826215539362e-07,30,6.63841752493088,NaN,0,35,0
PID,3,2,0.45,-6.07210620784393e-07,30,6.60662243171932,NaN,0,35,0
PID,3,2,0.5,-4.49461505014348e-07,30,6.57487820940688,NaN,0,35,0
PID,3,2,0.55,-3.1906383846092e-07,30,6.5437342503429,NaN,0,35,0
PID,3,2,0.6,-2.14314588298237e-07,30,6.51390573354338,NaN,0,35,0
PID,3,2,0.65,-1.33301188864898e-07,30,6.48621966393576,NaN,0,35,0
PID,3,2,0.7,-7.38759661222943e-08,30,6.46153054877827,NaN,0,35,0
PID,3,2,0.75,-3.3625681128413e-08,30,6.44063213787898,NaN,0,35,0
PID,3,2,0.8,-9.83374037755169e-09,30,6.42417164596892,NaN,0,35,0
PID,3,2.25,0.05,-1.15240015029494e-05,30,7.77509340218638,NaN,0,35,0
PID,3,2.25,0.1,-1.03059791556337e-05,30,7.74832994283815,NaN,0,35,0
PID,3,2.25,0.15,-9.1562032282777e-06,30,7.72091254795428,NaN,0,35,0
PID,3,2.25,0.2,-8.07511778611048e-06,30,7.6928323365436,NaN,0,35,0
PID,3,2.25,0.25,-7.06309140696693e-06,30,7.66408081518296,NaN,0,35,0
PID,3,2.25,0.3,-6.12040553615856e-06,30,7.63466606736346,NaN,0,35,0
PID,3,2.25,0.35,-5.24724120498643e-06,30,7.60461325215203,NaN,0,35,0
PID,3,2.25,0.4,-4.4436635153744e-06,30,7.57397492870883,NaN,0,35,0
PID,3,2.25,0.45,-3.7096036871187e-06,30,7.5428474374193,NaN,0,35,0
PID,3,2.25,0.5,-3.04483814417278e-06,30,7.51139365688836,NaN,0,35,0
PID,3,2.25,0.55,-2.44896382450843e-06,30,7.4798689517168,NaN,0,35,0
PID,3,2.25,0.6,-1.92136901588924e-06,30,7.44864402066335,NaN,0,35,0
PID,3,2.25,0.65,-1.46119870525485e-06,30,7.41819468302717,NaN,0,35,0
PID,3,2.25,0.7,-1.06731280491434e-06,30,7.38910092737193,NaN,0,35,0
PID,3,2.25,0.75,-7.38235698904965e-07,30,7.36201019207375,NaN,0,35,0
PID,3,2.25,0.8,-4.72094595416195e-07,30,7.33756991513978,NaN,0,35,0
PID,3,2.25,0.85,-2.66543719984469e-07,30,7.31638679521659,NaN,0,35,0
PID,3,2.25,0.9,-1.18670819837519e-07,30,7.29896526314778,NaN,0,35,0
PID,3,2.25,0.95,-2.48818813330942e-08,30,7.2856970448304,NaN,0,35,0
PID,3,2.5,0.05,-3.33525906788257e-05,30,8.70586190359686,NaN,0,35,0
PID,3,2.5,0.1,-3.06139975334574e-05,30,8.67944890101217,NaN,0,35,0
PID,3,2.5,0.15,-2.79764087235401e-05,30,8.65246383473121,NaN,0,35,0
PID,3,2.5,0.2,-2.54420505372277e-05,30,8.62489051820365,NaN,0,35,0
PID,3,2.5,0.25,-2.30131735978745e-05,30,8.59672240345493,NaN,0,35,0
PID,3,2.5,0.3,-2.06920490424256e-05,30,8.567960588567,NaN,0,35,0
PID,3,2.5,0.35,-1.84809637332473e-05,30,8.53861520810359,NaN,0,35,0
PID,3,2.5,0.4,-1.63822145394787e-05,30,8.50871002215189,NaN,0,35,0
PID,3,2.5,0.45,-1.43981013276395e-05,30,8.47828944153322,NaN,0,35,0
PID,3,2.5,0.5,-1.25309186416178e-05,30,8.44742893764143,NaN,0,35,0
PID,3,2.5,0.55,-1.07829455866515e-05,30,8.41624895372012,NaN,0,35,0
PID,3,2.5,0.6,-9.15643388699205e-06,30,8.38493059777625,NaN,0,35,0
PID,3,2.5,0.65,-7.6535933752897e-06,30,8.35372939971704,NaN,0,35,0
PID,3,2.5,0.7,-6.27657504082002e-06,30,8.32298241167928,NaN,0,35,0
PID,3,2.5,0.75,-5.02745095565249e-06,30,8.29310450807337,NaN,0,35,0
PID,3,2.5,0.8,-3.90819071627302e-06,30,8.26457176669511,NaN,0,35,0
PID,3,2.5,0.85,-2.92063498374961e-06,30,8.2378926855204,NaN,0,35,0
PID,3,2.5,0.9,-2.06646571487834e-06,30,8.2135854650364,NaN,0,35,0
PID,3,2.5,0.95,-1.34717535626994e-06,30,8.19212426077599,NaN,0,35,0
PID,3,2.5,1,-7.64037144218577e-07,30,8.17392956875274,NaN,0,35,0
PID,3,2.5,1.05,-3.1808195133376e-07,30,8.15932146683657,NaN,0,35,0
PID,3,2.5,1.1,-1.00891137666537e-08,30,8.14853938769786,NaN,0,35,0
PID,3,2.75,0.05,-7.88923976799971e-05,30,9.63669324456157,NaN,0,35,0
PID,3,2.75,0.1,-7.375794132225e-05,30,9.61056404854415,NaN,0,35,0
PID,3,2.75,0.15,-6.87454494745499e-05,30,9.58392410383003,NaN,0,35,0
PID,3,2.75,0.2,-6.38589896252428e-05,30,9.5567565551524,NaN,0,35,0
PID,3,2.75,0.25,-5.91027853078518e-05,30,9.52905595044104,NaN,0,35,0
PID,3,2.75,0.3,-5.44812243882253e-05,30,9.50082275774282,NaN,0,35,0
PID,3,2.75,0.35,-4.99988685153108e-05,30,9.4720591644042,NaN,0,35,0
PID,3,2.75,0.4,-4.56604631081658e-05,30,9.44277326645769,NaN,0,35,0
PID,3,2.75,0.45,-4.14709486977749e-05,30,9.41298677814284,NaN,0,35,0
PID,3,2.75,0.5,-3.7435473323244e-05,30,9.38273727848021,NaN,0,35,0
PID,3,2.75,0.55,-3.35594065746792e-05,30,9.3520851632446,NaN,0,35,0
PID,3,2.75,0.6,-2.98483553248241e-05,30,9.32112264229048,NaN,0,35,0
PID,3,2.75,0.65,-2.63081821541e-05,30,9.28998399136206,NaN,0,35,0
PID,3,2.75,0.7,-2.29450266086006e-05,30,9.25885861527531,NaN,0,35,0
PID,3,2.75,0.75,-1.97653304031542e-05,30,9.22798616476654,NaN,0,35,0
PID,3,2.75,0.8,-1.67758681468566e-05,30,9.19766876644433,NaN,0,35,0
PID,3,2.75,0.85,-1.39837849529867e-05,30,9.16826134958055,NaN,0,35,0
PID,3,2.75,0.9,-1.13966439361235e-05,30,9.1401583622938,NaN,0,35,0
PID,3,2.75,0.95,-9.02248694434338e-06,30,9.11378402080501,NaN,0,35,0
PID,3,2.75,1,-6.86991333842535e-06,30,9.08953968081025,NaN,0,35,0
PID,3,2.75,1.05,-4.94818326124413e-06,30,9.06782901077969,NaN,0,35,0
PID,3,2.75,1.1,-3.26735297440095e-06,30,9.04898755078155,NaN,0,35,0
PID,3,2.75,1.15,-1.83845178314268e-06,30,9.03330728195972,NaN,0,35,0
PID,3,2.75,1.2,-6.73710191634314e-07,30,9.0209924810718,NaN,0,35,0
PID,3,3,1.05,-2.31217358672708e-05,30,9.98964543453103,NaN,0,35,0
PID,3,3,1.1,-1.85926800471137e-05,30,9.96543767877373,NaN,0,35,0
PID,3,3,1.15,-1.43829225166536e-05,30,9.9434957951527,NaN,0,35,0
PID,3,3,1.2,-1.05125402912742e-05,30,9.92411601355646,NaN,0,35,0
PID,3,3,1.25,-7.00378541573787e-06,30,9.9075439438054,NaN,0,35,0
PID,3,3,1.3,-3.88142179530426e-06,30,9.89397837351682,NaN,0,35,0
PID,3,3,1.35,-1.17309944058785e-06,30,9.88355622529678,NaN,0,35,0
PID,3.25,1,0.05,-4.46942483023349e-12,30,2.99876754122209,NaN,0,35,0
PID,3.25,1,0.1,-1.76358927461706e-12,30,2.94906571815567,NaN,0,35,0
PID,3.25,1,0.15,-5.80424597274032e-13,30,2.92373881465611,NaN,0,35,0
PID,3.25,1,0.2,-1.46216372343133e-13,30,2.90120879227363,NaN,0,35,0
PID,3.25,1,0.25,-2.12052597703405e-14,30,2.87380489392758,NaN,0,35,0
PID,3.25,1,0.3,-1.77635683940025e-15,30,2.84593271242249,NaN,0,35,0
PID,3.25,1.25,0.05,-9.91964843599646e-10,30,3.86965166453203,NaN,0,35,0
PID,3.25,1.25,0.1,-5.87425663667318e-10,30,3.8439417542134,NaN,0,35,0
PID,3.25,1.25,0.15,-3.23331250662307e-10,30,3.81434658247465,NaN,0,35,0
PID,3.25,1.25,0.2,-1.61771707141156e-10,30,3.78384777089965,NaN,0,35,0
PID,3.25,1.25,0.25,-7.10834724415577e-11,30,3.75356035370103,NaN,0,35,0
PID,3.25,1.25,0.3,-2.58930654695178e-11,30,3.72392050579707,NaN,0,35,0
PID,3.25,1.25,0.35,-7.01250169043988e-12,30,3.69656163623976,NaN,0,35,0
PID,3.25,1.25,0.4,-1.09479092458287e-12,30,3.67419709757421,NaN,0,35,0
PID,3.25,1.25,0.45,-3.80806497446429e-14,30,3.65941759808867,NaN,0,35,0
PID,3.25,1.5,0.05,-3.24791366024257e-08,30,4.75840849513931,NaN,0,35,0
PID,3.25,1.5,0.1,-2.33456546316901e-08,30,4.73170945563433,NaN,0,35,0
PID,3.25,1.5,0.15,-1.61996089875771e-08,30,4.70420231801612,NaN,0,35,0
PID,3.25,1.5,0.2,-1.07664506199256e-08,30,4.67561645240173,NaN,0,35,0
PID,3.25,1.5,0.25,-6.77917322278176e-09,30,4.6461197483165,NaN,0,35,0
PID,3.25,1.5,0.3,-3.98106758670025e-09,30,4.61615051152656,NaN,0,35,0
PID,3.25,1.5,0.35,-2.12896111850824e-09,30,4.58642192194754,NaN,0,35,0
PID,3.25,1.5,0.4,-9.9691443988803e-10,30,4.55811849848049,NaN,0,35,0
PID,3.25,1.5,0.45,-3.80371178998473e-10,30,4.53288257613752,NaN,0,35,0
PID,3.25,1.5,0.5,-1.00792152402107e-10,30,4.51247010278296,NaN,0,35,0
PID,3.25,1.5,0.55,-1.08537623333405e-11,30,4.49835094239665,NaN,0,35,0
PID,3.25,1.75,0.05,-3.69584147064117e-07,30,5.64754102165891,NaN,0,35,0
PID,3.25,1.75,0.1,-2.95341062717114e-07,30,5.6216972017494,NaN,0,35,0
PID,3.25,1.75,0.15,-2.31505282610733e-07,30,5.59500011154399,NaN,0,35,0
PID,3.25,1.75,0.2,-1.77399333001205e-07,30,5.56747191281873,NaN,0,35,0
PID,3.25,1.75,0.25,-1.32311052780665e-07,30,5.53914745085937,NaN,0,35,0
PID,3.25,1.75,0.3,-9.54942444009177e-08,30,5.51014114481367,NaN,0,35,0
PID,3.25,1.75,0.35,-6.61698734694127e-08,30,5.48070927750114,NaN,0,35,0
PID,3.25,1.75,0.4,-4.35281463095905e-08,30,5.4513179899665,NaN,0,35,0
PID,3.25,1.75,0.45,-2.67316985214094e-08,30,5.42272379782509,NaN,0,35,0
PID,3.25,1.75,0.5,-1.49202873389598e-08,30,5.3959647321062,NaN,0,35,0
PID,3.25,1.75,0.55,-7.21751836074702e-09,30,5.37225078771209,NaN,0,35,0
PID,3.25,1.75,0.6,-2.74038625125428e-09,30,5.35278147303813,NaN,0,35,0
PID,3.25,1.75,0.65,-6.12696449131533e-10,30,5.33853349468679,NaN,0,35,0
PID,3.25,2,0.05,-2.21349217599531e-06,30,6.53748787142949,NaN,0,35,0
PID,3.25,2,0.1,-1.88504391207545e-06,30,6.51216290927413,NaN,0,35,0
PID,3.25,2,0.15,-1.58691768414876e-06,30,6.486124360004,NaN,0,35,0
PID,3.25,2,0.2,-1.31842030814955e-06,30,6.45936278441409,NaN,0,35,0
PID,3.25,2,0.25,-1.07876752086788e-06,30,6.43190623405404,NaN,0,35,0
PID,3.25,2,0.3,-8.67075730770495e-07,30,6.40379470395641,NaN,0,35,0
PID,3.25,2,0.35,-6.8235299577335e-07,30,6.37512451746362,NaN,0,35,0
PID,3.25,2,0.4,-5.23489144810263e-07,30,6.34608197749684,NaN,0,35,0
PID,3.25,2,0.45,-3.89244780629738e-07,30,6.31698720080434,NaN,0,35,0
PID,3.25,2,0.5,-2.78239110862444e-07,30,6.28833583416237,NaN,0,35,0
PID,3.25,2,0.55,-1.88936439826648e-07,30,6.26081307269732,NaN,0,35,0
PID,3.25,2,0.6,-1.19630965134121e-07,30,6.23525871046252,NaN,0,35,0
PID,3.25,2,0.65,-6.84295519137734e-08,30,6.21256070152842,NaN,0,35,0
PID,3.25,2,0.7,-3.32319184392915e-08,30,6.19358431538145,NaN,0,35,0
PID,3.25,2,0.75,-1.17071343730402e-08,30,6.17903588936272,NaN,0,35,0
PID,3.25,2,0.8,-1.26470145467295e-09,30,6.16942627258825,NaN,0,35,0
PID,3.25,2.25,0.05,-8.72713231059308e-06,30,7.42775580444376,NaN,0,35,0
PID,3.25,2.25,0.1,-7.74280848059306e-06,30,7.40283875302632,NaN,0,35,0
PID,3.25,2.25,0.15,-6.81904758015328e-06,30,7.37729864026579,NaN,0,35,0
PID,3.25,2.25,0.2,-5.956024647924e-06,30,7.35112985082433,NaN,0,35,0
PID,3.25,2.25,0.25,-5.15382714627588e-06,30,7.32434350695028,NaN,0,35,0
PID,3.25,2.25,0.3,-4.41244236282223e-06,30,7.29695247525294,NaN,0,35,0
PID,3.25,2.25,0.35,-3.73174324641568e-06,30,7.26900256037355,NaN,0,35,0
PID,3.25,2.25,0.4,-3.11147181586424e-06,30,7.2405794497902,NaN,0,35,0
PID,3.25,2.25,0.45,-2.55122004033659e-06,30,7.21182643165537,NaN,0,35,0
PID,3.25,2.25,0.5,-2.05040745315799e-06,30,7.18297023493146,NaN,0,35,0
PID,3.25,2.25,0.55,-1.60825481831939e-06,30,7.15435445226748,NaN,0,35,0
PID,3.25,2.25,0.6,-1.22375296862653e-06,30,7.12644794290186,NaN,0,35,0
PID,3.25,2.25,0.65,-8.95625534624855e-07,30,7.09983281898838,NaN,0,35,0
PID,3.25,2.25,0.7,-6.22283840012727e-07,30,7.07518763099862,NaN,0,35,0
PID,3.25,2.25,0.75,-4.01772103475473e-07,30,7.05318410366853,NaN,0,35,0
PID,3.25,2.25,0.8,-2.31699495700788e-07,30,7.03447505266046,NaN,0,35,0
PID,3.25,2.25,0.85,-1.09155629424151e-07,30,7.01959948076235,NaN,0,35,0
PID,3.25,2.25,0.9,-3.06043652642529e-08,30,7.00897600793765,NaN,0,35,0
PID,3.25,2.5,0.05,-2.5818195483418e-05,30,8.31818733452518,NaN,0,35,0
PID,3.25,2.5,0.1,-2.35513141835231e-05,30,8.29359187748194,NaN,0,35,0
PID,3.25,2.5,0.15,-2.13773418361596e-05,30,8.26844342644866,NaN,0,35,0
PID,3.25,2.5,0.2,-1.92981004446535e-05,30,8.24274172577039,NaN,0,35,0
PID,3.25,2.5,0.25,-1.73154103787487e-05,30,8.21648366865014,NaN,0,35,0
PID,3.25,2.5,0.3,-1.54310840895233e-05,30,8.18967481895113,NaN,0,35,0
PID,3.25,2.5,0.35,-1.36469183545929e-05,30,8.16234595539724,NaN,0,35,0
PID,3.25,2.5,0.4,-1.19646852443367e-05,30,8.13453069447646,NaN,0,35,0
PID,3.25,2.5,0.45,-1.03861212312761e-05,30,8.10629826501097,NaN,0,35,0
PID,3.25,2.5,0.5,-8.91291427751462e-06,30,8.07776130907733,NaN,0,35,0
PID,3.25,2.5,0.55,-7.54668847813278e-06,30,8.0490918795757,NaN,0,35,0
PID,3.25,2.5,0.6,-6.28898558185931e-06,30,8.02053999590665,NaN,0,35,0
PID,3.25,2.5,0.65,-5.14124302253283e-06,30,7.99244326293506,NaN,0,35,0
PID,3.25,2.5,0.7,-4.10476764389767e-06,30,7.96521938422426,NaN,0,35,0
PID,3.25,2.5,0.75,-3.18070437266282e-06,30,7.93935784952939,NaN,0,35,0
PID,3.25,2.5,0.8,-2.36999898528545e-06,30,7.91540675965965,NaN,0,35,0
PID,3.25,2.5,0.85,-1.67335444167804e-06,30,7.8938951127772,NaN,0,35,0
PID,3.25,2.5,0.9,-1.09118043234435e-06,30,7.87533192897556,NaN,0,35,0
PID,3.25,2.5,0.95,-6.23536919319712e-07,30,7.8601448780989,NaN,0,35,0
PID,3.25,2.5,1,-2.70073940544791e-07,30,7.84868298587869,NaN,0,35,0
PID,3.25,2.5,1.05,-2.99725647634475e-08,30,7.84116376945054,NaN,0,35,0
PID,3.25,2.75,0.05,-6.21788779002763e-05,30,9.2087024218171,NaN,0,35,0
PID,3.25,2.75,0.1,-5.78439283825949e-05,30,9.18436671134047,NaN,0,35,0
PID,3.25,2.75,0.15,-5.3625380341038e-05,30,9.159533417063,NaN,0,35,0
PID,3.25,2.75,0.2,-4.95269052442904e-05,30,9.13420713842746,NaN,0,35,0
PID,3.25,2.75,0.25,-4.55523024921467e-05,30,9.10837559857104,NaN,0,35,0
PID,3.25,2.75,0.3,-4.17055052637227e-05,30,9.08204812930989,NaN,0,35,0
PID,3.25,2.75,0.35,-3.79905866181307e-05,30,9.05523413252021,NaN,0,35,0
PID,3.25,2.75,0.4,-3.4411766183684e-05,30,9.02795119469478,NaN,0,35,0
PID,3.25,2.75,0.45,-3.09734172974085e-05,30,9.00023748243933,NaN,0,35,0
PID,3.25,2.75,0.5,-2.76800749939854e-05,30,8.97215685419427,NaN,0,35,0
PID,3.25,2.75,0.55,-2.45364446612717e-05,30,8.94379372690791,NaN,0,35,0
PID,3.25,2.75,0.6,-2.1547411908851e-05,30,8.91528105796334,NaN,0,35,0
PID,3.25,2.75,0.65,-1.87180539293896e-05,30,8.88680521480122,NaN,0,35,0
PID,3.25,2.75,0.7,-1.60536528203137e-05,30,8.85861409671864,NaN,0,35,0
PID,3.25,2.75,0.75,-1.35597117427722e-05,30,8.83102263990466,NaN,0,35,0
PID,3.25,2.75,0.8,-1.12419750749604e-05,30,8.80440422646888,NaN,0,35,0
PID,3.25,2.75,0.85,-9.1064544359698e-06,30,8.77916569284652,NaN,0,35,0
PID,3.25,2.75,0.9,-7.15946306639736e-06,30,8.75575735183197,NaN,0,35,0
PID,3.25,2.75,0.95,-5.40766279766292e-06,30,8.73460569536934,NaN,0,35,0
PID,3.25,2.75,1,-3.85812861125601e-06,30,8.71611937810778,NaN,0,35,0
PID,3.25,2.75,1.05,-2.51843879228719e-06,30,8.70064880425092,NaN,0,35,0
PID,3.25,2.75,1.1,-1.39679968880202e-06,30,8.68848552303541,NaN,0,35,0
PID,3.25,2.75,1.15,-5.02216959241686e-07,30,8.67982553336417,NaN,0,35,0
PID,3.25,3,0.3,-9.36782181246709e-05,30,9.97413598704314,NaN,0,35,0
PID,3.25,3,0.35,-8.710530919398e-05,30,9.94775258580097,NaN,0,35,0
PID,3.25,3,0.4,-8.06825989172477e-05,30,9.92092989336263,NaN,0,35,0
PID,3.25,3,0.45,-7.4416592501958e-05,30,9.89369161276971,NaN,0,35,0
PID,3.25,3,0.5,-6.83141479714822e-05,30,9.86606503630203,NaN,0,35,0
PID,3.25,3,0.55,-6.23825067167516e-05,30,9.83810069031202,NaN,0,35,0
PID,3.25,3,0.6,-5.66293279649077e-05,30,9.80987260941841,NaN,0,35,0
PID,3.25,3,0.65,-5.10627286538501e-05,30,9.78149025940866,NaN,0,35,0
PID,3.25,3,0.7,-4.56913293229722e-05,30,9.75309349365087,NaN,0,35,0
PID,3.25,3,0.75,-4.0524307864942e-05,30,9.72487114993464,NaN,0,35,0
PID,3.25,3,0.8,-3.55714630632109e-05,30,9.69706037036041,NaN,0,35,0
PID,3.25,3,0.85,-3.08432897889732e-05,30,9.66994429877712,NaN,0,35,0
PID,3.25,3,0.9,-2.63510698079727e-05,30,9.64385690459243,NaN,0,35,0
PID,3.25,3,0.95,-2.21069811977559e-05,30,9.61913753210864,NaN,0,35,0
PID,3.25,3,1,-1.81242318333386e-05,30,9.59616214308976,NaN,0,35,0
PID,3.25,3,1.05,-1.44172222048544e-05,30,9.57528146275844,NaN,0,35,0
PID,3.25,3,1.1,-1.10017434566956e-05,30,9.55683124923366,NaN,0,35,0
PID,3.25,3,1.15,-7.89521732258436e-06,30,9.54110496840812,NaN,0,35,0
PID,3.25,3,1.2,-5.11698326943755e-06,30,9.5283492785185,NaN,0,35,0
PID,3.25,3,1.25,-2.68863677521658e-06,30,9.51874338683521,NaN,0,35,0
PID,3.25,3,1.3,-6.34419935252595e-07,30,9.51241193061894,NaN,0,35,0
PID,3.5,1,0.1,-1.03483888125311e-12,30,2.82269090637191,NaN,0,35,0
PID,3.5,1,0.15,-3.17967874252645e-13,30,2.80308229522053,NaN,0,35,0
PID,3.5,1,0.2,-7.22755189030977e-14,30,2.78453594367028,NaN,0,35,0
PID,3.5,1,0.25,-8.43769498715119e-15,30,2.7601308593975,NaN,0,35,0
PID,3.5,1.25,0.05,-6.6396776965405e-10,30,3.70620677978232,NaN,0,35,0
PID,3.5,1.25,0.1,-3.818827476465e-10,30,3.68268021890939,NaN,0,35,0
PID,3.5,1.25,0.15,-2.02709515839672e-10,30,3.65510454157108,NaN,0,35,0
PID,3.5,1.25,0.2,-9.68046753868634e-11,30,3.62729752059851,NaN,0,35,0
PID,3.5,1.25,0.25,-3.99499322512042e-11,30,3.60019613606578,NaN,0,35,0
PID,3.5,1.25,0.3,-1.3292700273837e-11,30,3.5742074019648,NaN,0,35,0
PID,3.5,1.25,0.35,-3.11373149486371e-12,30,3.55117968014848,NaN,0,35,0
PID,3.5,1.25,0.4,-3.60933505305638e-13,30,3.5340016682491,NaN,0,35,0
PID,3.5,1.5,0.05,-2.29854921762751e-08,30,4.55899787304652,NaN,0,35,0
PID,3.5,1.5,0.1,-1.62106620349434e-08,30,4.53434086425171,NaN,0,35,0
PID,3.5,1.5,0.15,-1.09985286433911e-08,30,4.50897038001699,NaN,0,35,0
PID,3.5,1.5,0.2,-7.11421543897472e-09,30,4.48260605877971,NaN,0,35,0
PID,3.5,1.5,0.25,-4.33188152015873e-09,30,4.45554229918224,NaN,0,35,0
PID,3.5,1.5,0.3,-2.43735298610659e-09,30,4.42833815291641,NaN,0,35,0
PID,3.5,1.5,0.35,-1.23110788230463e-09,30,4.40186594307244,NaN,0,35,0
PID,3.5,1.5,0.4,-5.31462651665038e-10,30,4.37749598482596,NaN,0,35,0
PID,3.5,1.5,0.45,-1.7829548948356e-10,30,4.35699227250682,NaN,0,35,0
PID,3.5,1.5,0.5,-3.68155506080825e-11,30,4.34208909411709,NaN,0,35,0
PID,3.5,1.5,0.55,-1.57418522661601e-12,30,4.33406812441486,NaN,0,35,0
PID,3.5,1.75,0.05,-2.72384459099051e-07,30,5.412395769756,NaN,0,35,0
PID,3.5,1.75,0.1,-2.14801999742775e-07,30,5.38850985011775,NaN,0,35,0
PID,3.5,1.75,0.15,-1.65836838039723e-07,30,5.36383437849686,NaN,0,35,0
PID,3.5,1.75,0.2,-1.24859342198747e-07,30,5.33841018282292,NaN,0,35,0
PID,3.5,1.75,0.25,-9.12125240892792e-08,30,5.31230087443037,NaN,0,35,0
PID,3.5,1.75,0.3,-6.42135130624055e-08,30,5.2856724112375,NaN,0,35,0
PID,3.5,1.75,0.35,-4.31556841373748e-08,30,5.25886373846062,NaN,0,35,0
PID,3.5,1.75,0.4,-2.73118596627597e-08,30,5.23248487000714,NaN,0,35,0
PID,3.5,1.75,0.45,-1.59386907006009e-08,30,5.20743789183234,NaN,0,35,0
PID,3.5,1.75,0.5,-8.28287038956432e-09,30,5.18490089012249,NaN,0,35,0
PID,3.5,1.75,0.55,-3.58949148182575e-09,30,5.1661391217033,NaN,0,35,0
PID,3.5,1.75,0.6,-1.11368148036917e-09,30,5.15229351815748,NaN,0,35,0
PID,3.5,1.75,0.65,-1.36452071863857e-10,30,5.14419850551626,NaN,0,35,0
PID,3.5,2,0.05,-1.68233071751178e-06,30,6.26668828769093,NaN,0,35,0
PID,3.5,2,0.1,-1.41886485638398e-06,30,6.24326613347411,NaN,0,35,0
PID,3.5,2,0.15,-1.18154486083988e-06,30,6.21917510972352,NaN,0,35,0
PID,3.5,2,0.2,-9.69636445691258e-07,30,6.19443330021028,NaN,0,35,0
PID,3.5,2,0.25,-7.82319299452716e-07,30,6.16906145671215,NaN,0,35,0
PID,3.5,2,0.3,-6.18680002451022e-07,30,6.14314353446981,NaN,0,35,0
PID,3.5,2,0.35,-4.77704315660077e-07,30,6.11681010759711,NaN,0,35,0
PID,3.5,2,0.4,-3.58268883005053e-07,30,6.09031183899629,NaN,0,35,0
PID,3.5,2,0.45,-2.59132182378607e-07,30,6.06407817751852,NaN,0,35,0
PID,3.5,2,0.5,-1.78924778548861e-07,30,6.03870663204945,NaN,0,35,0
PID,3.5,2,0.55,-1.16138778927244e-07,30,6.01501271628451,NaN,0,35,0
PID,3.5,2,0.6,-6.91163912769355e-08,30,5.99390325656651,NaN,0,35,0
PID,3.5,2,0.65,-3.60375002061986e-08,30,5.97630179191684,NaN,0,35,0
PID,3.5,2,0.7,-1.49058350107367e-08,30,5.96301053615679,NaN,0,35,0
PID,3.5,2,0.75,-3.53340490200083e-09,30,5.9546267949531,NaN,0,35,0
PID,3.5,2.25,0.05,-6.79474885101339e-06,30,7.12134440499057,NaN,0,35,0
PID,3.5,2.25,0.1,-5.9840933608335e-06,30,7.09828987321938,NaN,0,35,0
